3.047716545435874558e+00,3.028528234351607562e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.047628931902492955e+00,3.028442513547520143e+00,-1.752047630267133255e-02,-1.714197270612691573e-02
3.047366094012301740e+00,3.028185354191674339e+00,-3.504044040609739091e-02,-3.428336749667250383e-02
3.046928038968795605e+00,3.027756764412703916e+00,-5.255940965634466056e-02,-5.142363965089053607e-02
3.046314779524651239e+00,3.027156758602912667e+00,-7.007687089703087957e-02,-6.856220973041229905e-02
3.045526333200537561e+00,3.026385356540653326e+00,-8.759232286517151800e-02,-8.569851128945200902e-02
3.044562722749736494e+00,3.025442583920925799e+00,-1.051052655894604004e-01,-1.028319787192022716e-01
3.043423980443098031e+00,3.024328477227778755e+00,-1.226152024075115865e-01,-1.199620485568921313e-01
3.042110138470611957e+00,3.023043072853753621e+00,-1.401216366342334929e-01,-1.370881573250319063e-01
3.040621226998132531e+00,3.021586404894903932e+00,-1.576240708239254884e-01,-1.542097410526043766e-01
3.038957288230314635e+00,3.019958521139095353e+00,-1.751220133139582413e-01,-1.713262394934440547e-01
3.037118379164295945e+00,3.018159486197791619e+00,-1.926149795475594340e-01,-1.884370969782375727e-01
3.035104545319752489e+00,3.016189351629054105e+00,-2.101024794545341690e-01,-2.055417542864996505e-01
3.032915836925348163e+00,3.014048174390937529e+00,-2.275840262745925380e-01,-2.226396543172361464e-01
3.030552328291578057e+00,3.011736039051001068e+00,-2.450591500299545700e-01,-2.397302507172684727e-01
3.028014083230522679e+00,3.009253018140507940e+00,-2.625273734265459735e-01,-2.568129924479339854e-01
3.025301163939947191e+00,3.006599182348460353e+00,-2.799882182094665106e-01,-2.738873278517286458e-01
3.022413652031820330e+00,3.003774624869833598e+00,-2.974412244239173497e-01,-2.909527168888249582e-01
3.019351630713582146e+00,3.000779440749157256e+00,-3.148859336190127367e-01,-3.080086204741427913e-01
3.016115181142946966e+00,2.997613722719999707e+00,-3.323218863816963520e-01,-3.250544988859881967e-01
3.012704398821922869e+00,2.994277580450388054e+00,-3.497486413699413821e-01,-3.420898237539513609e-01
3.009119374139059389e+00,2.990771117571547233e+00,-3.671657507997542202e-01,-3.591140626611128983e-01
3.005360205165314103e+00,2.987094446938660219e+00,-3.845727787479653603e-01,-3.761266905519062287e-01
3.001426998967628990e+00,2.983247692185908573e+00,-4.019693028675236923e-01,-3.931271908071118926e-01
2.997319862439987492e+00,2.979230976896011907e+00,-4.193549025285867038e-01,-4.101150477882571921e-01
2.993038896287742112e+00,2.975044417074094394e+00,-4.367291456998949606e-01,-4.270897388619056545e-01
2.988584229207537302e+00,2.970688163000497983e+00,-4.540916519394876394e-01,-4.440507730448036150e-01
2.983955972219130004e+00,2.966162343417042102e+00,-4.714420095410911671e-01,-4.609976401045647876e-01
2.979154250172210361e+00,2.961467104427030872e+00,-4.887798375453965560e-01,-4.779298483987315382e-01
2.974179191475073480e+00,2.956602596462083454e+00,-5.061047611922592226e-01,-4.948469101067478060e-01
2.969030929942740649e+00,2.951568976751026252e+00,-5.234164177496702930e-01,-5.117483446711816875e-01
2.963709597510850280e+00,2.946366401149477010e+00,-5.407144513571280342e-01,-5.286336751269214984e-01
2.958215332027313682e+00,2.940995032938385823e+00,-5.579985192382104220e-01,-5.455024324143027403e-01
2.952548276699518581e+00,2.935455042210783017e+00,-5.752682913779348928e-01,-5.623541551331291410e-01
2.946708575449842105e+00,2.929746601014967755e+00,-5.925234509939780736e-01,-5.791883890929624412e-01
2.940696375111301553e+00,2.923869885601374730e+00,-6.097636937848535110e-01,-5.960046872568744991e-01
2.934511826786097455e+00,2.917825077812808310e+00,-6.269887274647271136e-01,-6.128026097066465727e-01
2.928155083936708980e+00,2.911612363572148254e+00,-6.441982768916248991e-01,-6.295817259359953733e-01
2.921626302211330906e+00,2.905231932782400328e+00,-6.613920849253512868e-01,-6.463416152553738137e-01
2.914925640705084753e+00,2.898683980048814668e+00,-6.785699062290438954e-01,-6.630818638672945076e-01
2.908053260895108849e+00,2.891968704078734298e+00,-6.957315124465716094e-01,-6.798020672367491857e-01
2.901009324842275472e+00,2.885086306684565116e+00,-7.128767008488986479e-01,-6.965018339241563217e-01
2.893793998381053001e+00,2.878036994552346073e+00,-7.300052789968444200e-01,-7.131807787863436721e-01
2.886407449036065831e+00,2.870820978093637343e+00,-7.471170747607649432e-01,-7.298385273626034619e-01
2.878849844571924610e+00,2.863438470680808035e+00,-7.642119433057827926e-01,-7.464747186592765038e-01
2.871121354954243809e+00,2.855889689690417121e+00,-7.812897576488716522e-01,-7.630890013118767357e-01
2.863222151659204684e+00,2.848174856131464594e+00,-7.983504119821210887e-01,-7.796810349705743937e-01
2.855152407188170205e+00,2.840294194388657267e+00,-8.153938240193323583e-01,-7.962504912430800053e-01
2.846912294159336554e+00,2.832247931831692433e+00,-8.324199395540549107e-01,-8.127970548345463397e-01
2.838501985539842121e+00,2.824036298861154926e+00,-8.494287311984936029e-01,-8.293204236337943236e-01
2.829921654424402355e+00,2.815659528780808607e+00,-8.664201994362549231e-01,-8.458203092185083705e-01
2.821171473612787750e+00,2.807117857594209287e+00,-8.833943747037007466e-01,-8.622964375374189139e-01
2.812251615735962940e+00,2.798411524228704650e+00,-9.003513170343971916e-01,-8.787485476442147281e-01
2.803162252851138625e+00,2.789540770282747495e+00,-9.172911179572973417e-01,-8.951763927350722128e-01
2.793903555867562005e+00,2.780505839621276287e+00,-9.342139031132673521e-01,-9.115797419204252350e-01
2.784475694443392157e+00,2.771306978393934806e+00,-9.511198328724425055e-01,-9.279583799533187571e-01
2.774878836222706813e+00,2.761944434762430678e+00,-9.680091066757513518e-01,-9.443121080180646443e-01
2.765113146108891584e+00,2.752418458638295817e+00,-9.848819671538736609e-01,-9.606407444940880946e-01
2.755178786979122663e+00,2.742729301832926403e+00,-1.001738695429562842e+00,-9.769441247370114212e-01
2.745075918946803029e+00,2.732877217792212932e+00,-1.018579615303607078e+00,-9.932221018499696186e-01
2.734804698637836928e+00,2.722862461339186524e+00,-1.035405097285400533e+00,-1.009474547399600519e+00
2.724365277573453703e+00,2.712685288170385345e+00,-1.052215567927372808e+00,-1.025701352636010588e+00
2.713757803546865688e+00,2.702345955177744674e+00,-1.069011501382417295e+00,-1.041902428021048266e+00
2.702982419719764717e+00,2.691844720141752134e+00,-1.085793424500617554e+00,-1.058077704044999789e+00
2.692039263929447923e+00,2.681181841493055273e+00,-1.102561920778890148e+00,-1.074227131876040797e+00
2.680928466374292274e+00,2.670357577712799912e+00,-1.119317644797428013e+00,-1.090350684526737668e+00
2.669650151030621199e+00,2.659372187573785240e+00,-1.136061312621463371e+00,-1.106448356786465137e+00
2.658204435004036359e+00,2.648225929916180554e+00,-1.152793705507566768e+00,-1.122520165836957240e+00
2.646591427696942667e+00,2.636919063384768336e+00,-1.169515674815340800e+00,-1.138566151910122004e+00
2.634811227977079451e+00,2.625451845824265718e+00,-1.186228160585986346e+00,-1.154586378924036039e+00
2.622863924971768235e+00,2.613824534317709780e+00,-1.202932185499169471e+00,-1.170580935014410073e+00
2.610749598241126179e+00,2.602037385114696733e+00,-1.219628853047307393e+00,-1.186549933083961283e+00
2.598468316504213949e+00,2.590090653302964174e+00,-1.236319355536581233e+00,-1.202493511393501580e+00
2.586020134766489065e+00,2.577984592309867651e+00,-1.253004993787323995e+00,-1.218411833391048305e+00
2.573405093226249107e+00,2.565719453628798608e+00,-1.269687184080573683e+00,-1.234305088134872941e+00
2.560623219254988481e+00,2.553295486934294534e+00,-1.286367443067204075e+00,-1.250173491742825327e+00
2.547674525277602076e+00,2.540712939678691384e+00,-1.303047402071743965e+00,-1.266017287472757991e+00
2.534559006595031860e+00,2.527972056748598373e+00,-1.319728822410058289e+00,-1.281836745215715112e+00
2.521276637498520934e+00,2.515073079990314042e+00,-1.336413623716212973e+00,-1.297632159699392274e+00
2.507827373955219041e+00,2.502016248239368412e+00,-1.353103862229654730e+00,-1.313403853652313380e+00
2.494211151019308570e+00,2.488801796968215463e+00,-1.369801749296812865e+00,-1.329152176810785679e+00
2.480427879610964226e+00,2.475429958090467508e+00,-1.386509675138248410e+00,-1.344877502869006758e+00
2.466477446658295491e+00,2.461900959636566188e+00,-1.403230206155678284e+00,-1.360580231945897722e+00
2.452359713670772656e+00,2.448215025493660324e+00,-1.419966094603892115e+00,-1.376260790441180104e+00
2.438074511947460721e+00,2.434372375222493723e+00,-1.436720316747769788e+00,-1.391919625025689777e+00
2.423621641203593580e+00,2.420373223795851736e+00,-1.453496082091369601e+00,-1.407557202589140299e+00
2.409000869977315773e+00,2.406217781298383152e+00,-1.470296827470099821e+00,-1.423174013300105845e+00
2.394211931020273632e+00,2.391906252859347770e+00,-1.487126253894203165e+00,-1.438770563754513176e+00
2.379254515552340354e+00,2.377438838761334772e+00,-1.503988373170833448e+00,-1.454347366745898817e+00
2.364128276050961208e+00,2.362815733769783488e+00,-1.520887481483592651e+00,-1.469904951422490447e+00
2.348832821862021802e+00,2.348037127145498282e+00,-1.537828194708745322e+00,-1.485443855907841781e+00
2.333367710882250812e+00,2.333103203287892669e+00,-1.554815520313710397e+00,-1.500964606704144222e+00
2.317732449814922546e+00,2.318014141167782594e+00,-1.571854851226898164e+00,-1.516467724601293865e+00
2.301926490195415287e+00,2.302770114475204188e+00,-1.588951998272530419e+00,-1.531953716261451159e+00
2.285949221666002451e+00,2.287371292381232379e+00,-1.606113247729953120e+00,-1.547423054923809937e+00
2.269799970957311785e+00,2.271817838897589592e+00,-1.623345366737452888e+00,-1.562876185023939657e+00
2.253477993101027366e+00,2.256109914215174150e+00,-1.640655682733326737e+00,-1.578313491482363107e+00
2.236982465595918956e+00,2.240247675292785345e+00,-1.658052134285137091e+00,-1.593735282714179524e+00
2.220312486693420961e+00,2.224231275442895228e+00,-1.675543281389530570e+00,-1.609141792649867675e+00
2.203467061713843211e+00,2.208060867507526837e+00,-1.693138432937134841e+00,-1.624533119177177021e+00
2.186445100792050678e+00,2.191736603340922684e+00,-1.710847662584554119e+00,-1.639909226526838681e+00
2.169245411756654196e+00,2.175258635045263844e+00,-1.728681872915170059e+00,-1.655269917321604334e+00
2.151866683975224959e+00,2.158627119681050921e+00,-1.746652950594334452e+00,-1.670614744130860974e+00
2.134307485469915111e+00,2.141842218829204114e+00,-1.764773786999797700e+00,-1.685943011120902613e+00
2.116566248115866244e+00,2.124904103604827288e+00,-1.783058418493654651e+00,-1.701253683287831553e+00
2.098641259913508250e+00,2.107812955965409962e+00,-1.801522096696636321e+00,-1.716545356733592875e+00
2.080530647459618354e+00,2.090568975475527669e+00,-1.820181459730162654e+00,-1.731816133393701440e+00
2.062232364393747019e+00,2.073172382740189779e+00,-1.839054640932889395e+00,-1.747063555485367292e+00
2.043744175350899805e+00,2.055623426164647327e+00,-1.858161421249442391e+00,-1.762284482825178689e+00
2.025063636118345389e+00,2.037922390810473328e+00,-1.877523421164617679e+00,-1.777474932843407851e+00
2.006188080998580148e+00,2.020069602969163824e+00,-1.897164219937191199e+00,-1.792629993042415215e+00
1.987114592348838027e+00,2.002065447893533356e+00,-1.917109650156748835e+00,-1.807743501445238543e+00
1.967839984099699846e+00,1.983910377774088740e+00,-1.937387949630817507e+00,-1.822807903621264103e+00
1.948360775301423153e+00,1.965604928218173786e+00,-1.958030007216846613e+00,-1.837813959083811621e+00
1.928673161370873190e+00,1.947149737637458689e+00,-1.979069626615473254e+00,-1.852750384266820927e+00
1.908772984486444058e+00,1.928545567903957592e+00,-2.000543794179300505e+00,-1.867603478354083357e+00
1.888655698380723891e+00,1.909793334660183195e+00,-2.022492965800708475e+00,-1.882356579085581627e+00
1.868316336294284508e+00,1.890894132413112771e+00,-2.044961340771503711e+00,-1.896989607193484195e+00
1.847749466959105913e+00,1.871849281349598826e+00,-2.067997164063457571e+00,-1.911478213078046995e+00
1.826949155453981399e+00,1.852660369312462141e+00,-2.091652982436427610e+00,-1.925793026155284027e+00
1.805908920204686074e+00,1.833329304373826796e+00,-2.115985873586611277e+00,-1.939898711441264467e+00
1.784621684465427904e+00,1.813858385053806366e+00,-2.141057603073440507e+00,-1.953752695698076858e+00
1.763079730423464442e+00,1.794250377273840735e+00,-2.166934662142289802e+00,-1.967303809458504915e+00
1.741274652042589688e+00,1.774508606762744245e+00,-2.193688162875322423e+00,-1.980490662392560219e+00
1.719197310181986849e+00,1.754637073270945091e+00,-2.221393440005667852e+00,-1.993239669468481967e+00
1.696837794343214689e+00,1.734640582694521704e+00,-2.250129284634086346e+00,-2.005462837930717779e+00
1.674185394026938889e+00,1.714524904986713727e+00,-2.279976671692065082e+00,-2.017055221921578489e+00
1.651228585509196156e+00,1.694296953752207902e+00,-2.311016842253263093e+00,-2.027892179410779150e+00
1.627955041233956068e+00,1.673964999543996690e+00,-2.343328413341049909e+00,-2.037826332146859709e+00
1.604351680556915571e+00,1.653538916464655006e+00,-2.376983098919827064e+00,-2.046684524488528112e+00
1.580404760600237157e+00,1.633030448621644481e+00,-2.412040209960078396e+00,-2.054265060464065318e+00
1.556100038727891377e+00,1.612453510083660335e+00,-2.448538996353144537e+00,-2.060335560210093675e+00
1.531423019532022867e+00,1.591824496300729752e+00,-2.486488945967083364e+00,-2.064632178185049405e+00
1.506359310635138948e+00,1.571162593964831711e+00,-2.525857750580875027e+00,-2.066861065452675117e+00
1.480895107560612489e+00,1.550490061317970847e+00,-2.566557182515631919e+00,-2.066703209061020896e+00
1.455017838046131606e+00,1.529832432019929245e+00,-2.608427446097070668e+00,-2.063824400002020276e+00
1.428716946314487091e+00,1.509218596979782889e+00,-2.651221856377870889e+00,-2.057890972940453089e+00
1.401984835178113675e+00,1.488680686567794398e+00,-2.694593929826998302e+00,-2.048593196049513843e+00
1.374817903070315372e+00,1.468253684682895965e+00,-2.738090705794806734e+00,-2.035675743065906040e+00
1.347217602270215142e+00,1.447974710283545408e+00,-2.781156254433080122e+00,-2.018973703437685341e+00
1.319191391203557329e+00,1.427881919281017487e+00,-2.823149688348167707e+00,-1.998450063715869085e+00
1.290753428221096177e+00,1.408013060949069084e+00,-2.863379188160443789e+00,-1.974228033781186387e+00
1.261924844121685707e+00,1.388403762743121383e+00,-2.901151400595421315e+00,-1.946610334464816683e+00
1.232733469973120055e+00,1.369085720868578937e+00,-2.935830127240630638e+00,-1.916078271210723605e+00
1.203212965846220284e+00,1.350085019934568420e+00,-2.966894790006541438e+00,-1.883266571998704508e+00
1.173401417940952207e+00,1.331420817574040960e+00,-2.993987350570039840e+00,-1.848916176866412853e+00
1.143339561192465048e+00,1.313104585231902766e+00,-3.016938276679195674e+00,-1.813812393212274499e+00
1.113068869397138227e+00,1.295139989651700629e+00,-3.035767473722243537e+00,-1.778720191534687300e+00
1.082629753928493033e+00,1.277523389030396750e+00,-3.050662117026734066e+00,-1.744327985728969521e+00
1.052060072937213153e+00,1.260244812238349388e+00,-3.061938498584666934e+00,-1.711208213644748843e+00
1.021394061759105076e+00,1.243289233183547671e+00,-3.069997058888771058e+00,-1.679797595970419888e+00
9.906617144950790044e-01,1.226637949569961084e+00,-3.075278916373082261e+00,-1.650395622562529141e+00
9.598885646239565528e-01,1.210269905067069995e+00,-3.078229543835548476e+00,-1.623176384302839725e+00
9.290957839920637173e-01,1.194162848161240298e+00,-3.079272222074622256e+00,-1.598208434988116267e+00
8.983004957108006172e-01,1.178294274707936129e+00,-3.078791226396952574e+00,-1.575477576627796195e+00
8.675162129913769338e-01,1.162642142791954214e+00,-3.077123332864071248e+00,-1.554909108343350832e+00
8.367533300395930684e-01,1.147185377555010488e+00,-3.074555513991549471e+00,-1.536387384201707729e+00
8.060196135004632501e-01,1.131904196894626180e+00,-3.071326798756879750e+00,-1.519771764691742577e+00
7.753206623677491027e-01,1.116780297963140489e+00,-3.067632486914959600e+00,-1.504908915812565917e+00
7.446603187604592389e-01,1.101796936243290004e+00,-3.063629522338769284e+00,-1.491641748215809304e+00
7.140410238210045391e-01,1.086938930494416145e+00,-3.059442121394584380e+00,-1.479815635924780715e+00
6.834641164748312958e-01,1.072192615153633843e+00,-3.055167166739821027e+00,-1.469282384598775248e+00
6.529300836026638022e-01,1.057545764730732918e+00,-3.050879047613531903e+00,-1.459902728374085523e+00
6.224387625872096486e-01,1.042987496375236578e+00,-3.046633894020739586e+00,-1.451547533472836715e+00
